code,name,market,category,color,date.2018-08-21.per,date.2018-08-21.pbr,date.2018-08-21.volume
6025,日本ＰＣサービス,名古屋セ,サービス業,,,,
6026,ＧＭＯ　ＴＥＣＨ,マザーズ,サービス業,,,,
6027,弁護士ドットコム,マザーズ,サービス業,,,,
6028,テクノプロ・ホールディングス,東証1部,サービス業,,,,
6029,アトラ,東証1部,サービス業,,,,
6030,アドベンチャー,マザーズ,サービス業,,,,
6031,サイジニア,マザーズ,サービス業,,,,
6032,インターワークス,東証1部,サービス業,,,,
6033,エクストリーム,マザーズ,サービス業,,,,
6034,ＭＲＴ,マザーズ,サービス業,,,,
6035,アイ・アールジャパンホールディングス,東証2部,サービス業,,,,
6036,ＫｅｅＰｅｒ技研,東証1部,サービス業,,,,
6037,ファーストロジック,東証1部,サービス業,,,,
6038,イード,マザーズ,サービス業,,,,
6039,日本動物高度医療センター,マザーズ,サービス業,,,,
6040,日本スキー場開発,マザーズ,サービス業,,,,
6042,ニッキ,東証2部,輸送用機器,,,,
6044,三機サービス,東証1部,サービス業,,,,
6045,レントラックス,マザーズ,サービス業,,,,
6046,リンクバル,マザーズ,サービス業,,,,
6047,Ｇｕｎｏｓｙ,東証1部,サービス業,,,,
6048,デザインワン・ジャパン,東証1部,サービス業,,,,
6049,イトクロ,マザーズ,サービス業,,,,
6050,イー・ガーディアン,東証1部,サービス業,,,,
6054,リブセンス,東証1部,サービス業,,,,
6055,ジャパンマテリアル,東証1部,サービス業,,,,
6058,ベクトル,東証1部,サービス業,,,,
6059,ウチヤマホールディングス,東証1部,サービス業,,,,
6060,こころネット,東証JQS,サービス業,,,,
6061,ユニバーサル園芸社,東証JQS,サービス業,,,,
6062,チャーム・ケア・コーポレーション,東証2部,サービス業,,,,
6063,日本エマージェンシーアシスタンス,東証JQS,サービス業,,,,
6064,アクトコール,マザーズ,サービス業,,,,
6065,ライクキッズネクスト,東証1部,サービス業,,,,
6067,メディアフラッグ,マザーズ,サービス業,,,,
6069,トレンダーズ,マザーズ,サービス業,,,,
6070,キャリアリンク,東証1部,サービス業,,,,
6071,ＩＢＪ,東証1部,サービス業,,,,
6072,地盤ネットホールディングス,マザーズ,サービス業,,,,
6073,アサンテ,東証1部,サービス業,,,,
6074,ジェイエスエス,東証JQS,サービス業,,,,
6076,アメイズ,福証,サービス業,,,,
6077,Ｎ・フィールド,東証1部,サービス業,,,,
6078,バリューＨＲ,東証1部,サービス業,,,,
6079,エナリス,マザーズ,サービス業,,,,
6080,Ｍ＆Ａキャピタルパートナーズ,東証1部,サービス業,,,,
6081,アライドアーキテクツ,マザーズ,サービス業,,,,
6082,ライドオンエクスプレスホールディングス,東証1部,サービス業,,,,
6083,ＥＲＩホールディングス,東証1部,サービス業,,,,
6084,オウチーノ,マザーズ,サービス業,,,,
6085,アーキテクツ・スタジオ・ジャパン,マザーズ,サービス業,,,,
6086,シンメンテホールディングス,マザーズ,サービス業,,,,
6087,アビスト,東証1部,サービス業,,,,
6088,シグマクシス,東証1部,サービス業,,,,
6089,ウィルグループ,東証1部,サービス業,,,,
6090,ヒューマン・メタボローム・テクノロジーズ,マザーズ,サービス業,,,,
6091,ウエスコホールディングス,東証2部,サービス業,,,,
6092,エンバイオ・ホールディングス,マザーズ,サービス業,,,,
6093,エスクロー・エージェント・ジャパン,東証1部,サービス業,,,,
6094,フリークアウト・ホールディングス,マザーズ,サービス業,,,,
6095,メドピア,マザーズ,サービス業,,,,
6096,レアジョブ,マザーズ,サービス業,,,,
6097,日本ビューホテル,東証1部,サービス業,,,,
6098,リクルートホールディングス,東証1部,サービス業,,,,
6099,エラン,東証1部,サービス業,,,,
6101,ツガミ,東証1部,機械,,,,
6103,オークマ,東証1部,機械,,,,
6104,東芝機械,東証1部,機械,,,,
6111,旭精機工業,名証2部,機械,,,,
6112,小島鐵工所,東証2部,機械,,,,
6113,アマダホールディングス,東証1部,機械,,,,
6118,アイダエンジニアリング,東証1部,機械,,,,
6121,滝澤鉄工所,東証1部,機械,,,,
6125,岡本工作機械製作所,東証2部,機械,,,,
6131,浜井産業,東証2部,機械,,,,
6134,ＦＵＪＩ,東証1部,機械,,,,
6135,牧野フライス製作所,東証1部,機械,,,,
6136,ＯＳＧ,東証1部,機械,,,,
6137,小池酸素工業,東証2部,機械,,,,
6138,ダイジェット工業,東証1部,機械,,,,
6140,旭ダイヤモンド工業,東証1部,機械,,,,
6141,ＤＭＧ森精機,東証1部,機械,,,,
6142,富士精工,名証2部,機械,,,,
6143,ソディック,東証1部,機械,,,,
6144,西部電機,東証2部,機械,,,,
6145,日特エンジニアリング,東証JQS,機械,,,,
6146,ディスコ,東証1部,機械,,,,
6147,ヤマザキ,東証JQS,機械,,,,
6149,小田原エンジニアリング,東証JQS,機械,,,,
6150,タケダ機械,東証JQS,機械,,,,
6151,日東工器,東証1部,機械,,,,
6155,高松機械工業,東証2部,機械,,,,
6156,エーワン精密,東証JQS,機械,,,,
6157,日進工具,東証1部,機械,,,,
6158,和井田製作所,東証JQS,機械,,,,
6159,ミクロン精密,東証JQS,機械,,,,
6161,エスティック,東証2部,機械,,,,
6164,太陽工機,東証JQS,機械,,,,
6165,パンチ工業,東証1部,機械,,,,
6166,中村超硬,マザーズ,機械,,,,
6167,冨士ダイス,東証1部,機械,,,,
6171,土木管理総合試験所,東証1部,サービス業,,,,
6172,メタップス,マザーズ,サービス業,,,,
6173,アクアライン,マザーズ,サービス業,,,,
6175,ネットマーケティング,東証2部,サービス業,,,,
6176,ブランジスタ,マザーズ,サービス業,,,,
6177,ＡｐｐＢａｎｋ,マザーズ,サービス業,,,,
6178,日本郵政,東証1部,サービス業,,,,
6180,ＧＭＯメディア,マザーズ,サービス業,,,,
6181,パートナーエージェント,マザーズ,サービス業,,,,
6182,ロゼッタ,マザーズ,サービス業,,,,
6183,ベルシステム２４ホールディングス,東証1部,サービス業,,,,
6184,鎌倉新書,東証1部,サービス業,,,,
6185,ソネット・メディア・ネットワークス,マザーズ,サービス業,,,,
6186,一蔵,東証1部,サービス業,,,,
6187,ＬＩＴＡＬＩＣＯ,東証1部,サービス業,,,,
6188,富士ソフトサービスビューロ,東証JQS,サービス業,,,,
6189,グローバルグループ,東証1部,サービス業,,,,
6190,フェニックスバイオ,マザーズ,サービス業,,,,
6191,エボラブルアジア,東証1部,サービス業,,,,
6192,ハイアス・アンド・カンパニー,マザーズ,サービス業,,,,
6193,バーチャレクス・ホールディングス,マザーズ,サービス業,,,,
6194,アトラエ,東証1部,サービス業,,,,
6195,ホープ,マザーズ,サービス業,,,,
6196,ストライク,東証1部,サービス業,,,,
6197,ソラスト,東証1部,サービス業,,,,
6198,キャリア,マザーズ,サービス業,,,,
6199,セラク,東証1部,サービス業,,,,
6200,インソース,東証1部,サービス業,,,,
6201,豊田自動織機,東証1部,輸送用機器,,,,
6203,豊和工業,東証1部,機械,,,,
6205,ＯＫＫ,東証1部,機械,,,,
6208,石川製作所,東証1部,機械,,,,
6210,東洋機械金属,東証1部,機械,,,,
6217,津田駒工業,東証1部,機械,,,,
6218,エンシュウ,東証1部,機械,,,,
6222,島精機製作所,東証1部,機械,,,,
6235,オプトラン,東証1部,機械,,,,
6236,ＮＣホールディングス,東証1部,機械,,,,
6237,イワキ,東証2部,機械,,,,
6238,フリュー,東証1部,機械,,,,
6239,ナガオカ,東証JQS,機械,,,,
6240,ヤマシンフィルタ,東証1部,機械,,,,
6245,ヒラノテクシード,東証2部,機械,,,,
6246,テクノスマート,東証2部,機械,,,,
6247,日阪製作所,東証1部,機械,,,,
6248,横田製作所,東証JQS,機械,,,,
6249,ゲームカード・ジョイコホールディングス,東証JQS,機械,,,,
6250,やまびこ,東証1部,機械,,,,
6254,野村マイクロ・サイエンス,東証JQS,機械,,,,
6255,エヌ・ピー・シー,マザーズ,機械,,,,
6256,ニューフレアテクノロジー,東証JQS,機械,,,,
6257,藤商事,東証JQS,機械,,,,
6258,平田機工,東証1部,機械,,,,
6262,ペガサスミシン製造,東証1部,機械,,,,
6264,マルマエ,東証2部,機械,,,,
6265,妙徳,東証JQS,機械,,,,
6266,タツモ,東証2部,機械,,,,
6267,ゼネラルパッカー,東証JQS,機械,,,,
6268,ナブテスコ,東証1部,機械,,,,
6269,三井海洋開発,東証1部,機械,,,,
6271,ニッセイ,東証2部,機械,,,,
6272,レオン自動機,東証1部,機械,,,,
6273,ＳＭＣ,東証1部,機械,,,,
6274,新川,東証1部,機械,,,,
6276,ナビタス,東証JQS,機械,,,,
6277,ホソカワミクロン,東証1部,機械,,,,
6278,ユニオンツール,東証1部,機械,,,,
6279,瑞光,東証2部,機械,,,,
6281,前田製作所,東証JQS,機械,,,,
6282,オイレス工業,東証1部,機械,,,,
6284,日精エー・エス・ビー機械,東証1部,機械,,,,
6286,靜甲,東証JQS,機械,,,,
6287,サトーホールディングス,東証1部,機械,,,,
6289,技研製作所,東証1部,機械,,,,
6291,日本エアーテック,東証1部,機械,,,,
6292,カワタ,東証1部,機械,,,,
6293,日精樹脂工業,東証1部,機械,,,,
6294,オカダアイヨン,東証1部,機械,,,,
6295,富士変速機,名証2部,機械,,,,
6297,鉱研工業,東証JQS,機械,,,,
6298,ワイエイシイホールディングス,東証1部,機械,,,,
6299,神鋼環境ソリューション,東証2部,機械,,,,
6300,アピックヤマダ,東証2部,機械,,,,
6301,コマツ,東証1部,機械,,,,
6302,住友重機械工業,東証1部,機械,,,,
6303,ササクラ,東証2部,機械,,,,
6305,日立建機,東証1部,機械,,,,
6306,日工,東証1部,機械,,,,
6307,サンセイ,東証2部,機械,,,,
6309,巴工業,東証1部,機械,,,,
6310,井関農機,東証1部,機械,,,,
6312,フロイント産業,東証JQS,機械,,,,
6315,ＴＯＷＡ,東証1部,機械,,,,
6316,丸山製作所,東証1部,機械,,,,
6317,北川鉄工所,東証1部,機械,,,,
6319,シンニッタン,東証1部,鉄鋼,,,,
6322,タクミナ,東証2部,機械,,,,
6323,ローツェ,東証1部,機械,,,,
6324,ハーモニック・ドライブ・システムズ,東証JQS,機械,,,,
6325,タカキタ,東証1部,機械,,,,
6326,クボタ,東証1部,機械,,,,
6327,北川精機,東証JQS,機械,,,,
6328,荏原実業,東証1部,機械,,,,
6330,東洋エンジニアリング,東証1部,建設業,,,,
6331,三菱化工機,東証1部,機械,,,,
6332,月島機械,東証1部,機械,,,,
6333,帝国電機製作所,東証1部,機械,,,,
6334,明治機械,東証2部,機械,,,,
6335,東京機械製作所,東証1部,機械,,,,
6336,石井表記,東証2部,機械,,,,
6337,テセック,東証JQS,機械,,,,
6338,タカトリ,東証2部,機械,,,,
6339,新東工業,東証1部,機械,,,,
6340,澁谷工業,東証1部,機械,,,,
6342,太平製作所,東証2部,機械,,,,
6343,フリージア・マクロス,東証2部,機械,,,,
6345,アイチコーポレーション,東証1部,機械,,,,
6346,キクカワエンタープライズ,東証2部,機械,,,,
6347,プラコー,東証JQS,機械,,,,
6349,小森コーポレーション,東証1部,機械,,,,
6351,鶴見製作所,東証1部,機械,,,,
6355,住友精密工業,東証1部,機械,,,,
6356,日本ギア工業,東証2部,機械,,,,
6357,三精テクノロジーズ,東証2部,機械,,,,
6358,酒井重工業,東証1部,機械,,,,
6360,東京自働機械製作所,東証2部,機械,,,,
6361,荏原,東証1部,機械,,,,
6362,石井鐵工所,東証1部,機械,,,,
6363,酉島製作所,東証1部,機械,,,,
6364,北越工業,東証1部,機械,,,,
6365,電業社機械製作所,東証2部,機械,,,,
6366,千代田化工建設,東証1部,建設業,,,,
6367,ダイキン工業,東証1部,機械,,,,
6368,オルガノ,東証1部,機械,,,,
6369,トーヨーカネツ,東証1部,機械,,,,
6370,栗田工業,東証1部,機械,,,,
6371,椿本チエイン,東証1部,機械,,,,
6373,大同工業,東証1部,機械,,,,
6376,日機装,東証1部,精密機器,,,,
6378,木村化工機,東証1部,機械,,,,
6379,新興プランテック,東証1部,建設業,,,,
6380,オリエンタルチエン工業,東証2部,機械,,,,
6381,アネスト岩田,東証1部,機械,,,,
6382,トリニティ工業,東証2部,機械,,,,
6383,ダイフク,東証1部,機械,,,,
6384,昭和真空,東証JQS,機械,,,,
6387,サムコ,東証1部,機械,,,,
6390,加藤製作所,東証1部,機械,,,,
6391,加地テック,東証2部,機械,,,,
6392,ヤマダコーポレーション,東証2部,機械,,,,
6393,油研工業,東証1部,機械,,,,
6395,タダノ,東証1部,機械,,,,
6396,宇野澤組鐵工所,東証2部,機械,,,,
6400,不二精機,東証JQS,機械,,,,
6402,兼松エンジニアリング,東証2部,機械,,,,
6403,水道機工,東証JQS,機械,,,,
6405,鈴茂器工,東証JQS,機械,,,,
6406,フジテック,東証1部,機械,,,,
6407,ＣＫＤ,東証1部,機械,,,,
6408,小倉クラッチ,東証JQS,機械,,,,
6409,キトー,東証1部,機械,,,,
6411,中野冷機,東証JQS,機械,,,,
6412,平和,東証1部,機械,,,,
6413,理想科学工業,東証1部,機械,,,,
6414,川重冷熱工業,東証JQS,機械,,,,
6416,桂川電機,東証JQS,機械,,,,
6417,ＳＡＮＫＹＯ,東証1部,機械,,,,
6418,日本金銭機械,東証1部,機械,,,,
6419,マースエンジニアリング,東証1部,機械,,,,
6420,福島工業,東証1部,機械,,,,
6424,高見沢サイバネティックス,東証JQS,機械,,,,
6425,ユニバーサルエンターテインメント,東証JQS,機械,,,,
6428,オーイズミ,東証1部,機械,,,,
6430,ダイコク電機,東証1部,機械,,,,
6432,竹内製作所,東証1部,機械,,,,
6433,ヒーハイスト精工,東証JQS,機械,,,,
6436,アマノ,東証1部,機械,,,,
6439,中日本鋳工,名証2部,機械,,,,
6440,ＪＵＫＩ,東証1部,機械,,,,
6444,サンデンホールディングス,東証1部,機械,,,,
6445,蛇の目ミシン工業,東証1部,機械,,,,
6448,ブラザー工業,東証1部,電気機器,,,,
6454,マックス,東証1部,機械,,,,
6455,モリタホールディングス,東証1部,輸送用機器,,,,
6457,グローリー,東証1部,機械,,,,
6458,新晃工業,東証1部,機械,,,,
6459,大和冷機工業,東証1部,機械,,,,
6460,セガサミーホールディングス,東証1部,機械,,,,
6461,日本ピストンリング,東証1部,機械,,,,
6462,リケン,東証1部,機械,,,,
6463,ＴＰＲ,東証1部,機械,,,,
6464,ツバキ・ナカシマ,東証1部,機械,,,,
6465,ホシザキ,東証1部,機械,,,,
6466,東亜バルブエンジニアリング,東証2部,機械,,,,
6467,ニチダイ,東証JQS,機械,,,,
6469,放電精密加工研究所,東証JQS,機械,,,,
6470,大豊工業,東証1部,機械,,,,
6471,日本精工,東証1部,機械,,,,
6472,ＮＴＮ,東証1部,機械,,,,
6473,ジェイテクト,東証1部,機械,,,,
6474,不二越,東証1部,機械,,,,
6478,ダイベア,東証2部,機械,,,,
6479,ミネベアミツミ,東証1部,電気機器,,,,
6480,日本トムソン,東証1部,機械,,,,
6481,ＴＨＫ,東証1部,機械,,,,
6482,ユーシン精機,東証1部,機械,,,,
6484,ＫＶＫ,東証JQS,機械,,,,
6485,前澤給装工業,東証1部,機械,,,,
6486,イーグル工業,東証1部,機械,,,,
6488,ヨシタケ,東証JQS,機械,,,,
6489,前澤工業,東証1部,機械,,,,
6490,日本ピラー工業,東証1部,機械,,,,
6492,岡野バルブ製造,東証2部,機械,,,,
6493,日鍛バルブ,東証2部,輸送用機器,,,,
6494,ＮＦＫホールディングス,東証JQS,機械,,,,
6495,宮入バルブ製作所,東証2部,機械,,,,
6496,中北製作所,東証2部,機械,,,,
6497,ハマイ,東証JQS,機械,,,,
6498,キッツ,東証1部,機械,,,,
6501,日立製作所,東証1部,電気機器,,,,
6502,東芝,東証2部,電気機器,,,,
6503,三菱電機,東証1部,電気機器,,,,
6504,富士電機,東証1部,電気機器,,,,
6505,東洋電機製造,東証1部,電気機器,,,,
6506,安川電機,東証1部,電気機器,,,,
6507,シンフォニアテクノロジー,東証1部,電気機器,,,,
6508,明電舎,東証1部,電気機器,,,,
6513,オリジン電気,東証1部,電気機器,,,,
6516,山洋電気,東証1部,電気機器,,,,
6517,デンヨー,東証1部,電気機器,,,,
6518,三相電機,東証JQS,電気機器,,,,
6531,リファインバース,マザーズ,サービス業,,,,
6532,ベイカレント・コンサルティング,マザーズ,サービス業,,,,
6533,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,マザーズ,サービス業,,,,
6534,Ｄ．Ａ．コンソーシアムホールディングス,東証2部,サービス業,,,,
6535,アイモバイル,東証1部,サービス業,,,,
6537,ＷＡＳＨハウス,マザーズ,サービス業,,,,
6538,キャリアインデックス,東証1部,サービス業,,,,
6539,ＭＳ−Ｊａｐａｎ,東証1部,サービス業,,,,
6540,船場,東証1部,サービス業,,,,
6541,グレイステクノロジー,マザーズ,サービス業,,,,
6542,ＦＣホールディングス,東証JQS,サービス業,,,,
6543,日宣,東証JQS,サービス業,,,,
6544,ジャパンエレベーターサービスホールディングス,マザーズ,サービス業,,,,
6545,インターネットインフィニティー,マザーズ,サービス業,,,,
6546,フルテック,東証1部,サービス業,,,,
6547,グリーンズ,東証1部,サービス業,,,,
6548,旅工房,マザーズ,サービス業,,,,
6549,ディーエムソリューションズ,東証JQS,サービス業,,,,
6550,Ｆｒｉｎｇｅ８１,マザーズ,サービス業,,,,
6551,ツナグ・ソリューションズ,東証1部,サービス業,,,,
6552,ＧａｍｅＷｉｔｈ,マザーズ,サービス業,,,,
6553,ソウルドアウト,マザーズ,サービス業,,,,
6554,エスユーエス,マザーズ,サービス業,,,,
6555,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,マザーズ,サービス業,,,,
6556,ウェルビー,マザーズ,サービス業,,,,
6558,クックビズ,マザーズ,サービス業,,,,
6560,エル・ティー・エス,マザーズ,サービス業,,,,
6561,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,マザーズ,サービス業,,,,
6562,ジーニー,マザーズ,サービス業,,,,
6563,みらいワークス,マザーズ,サービス業,,,,
6564,ミダック,名証2部,サービス業,,,,
6565,ＡＢホテル,東証JQS,サービス業,,,,
6566,要興業,東証2部,サービス業,,,,
6567,ＳＥＲＩＯホールディングス,マザーズ,サービス業,,,,
6568,神戸天然物化学,マザーズ,サービス業,,,,
6569,日総工産,東証1部,サービス業,,,,
6570,共和コーポレーション,東証2部,サービス業,,,,
6571,キュービーネットホールディングス,東証1部,サービス業,,,,
6572,ＲＰＡホールディングス,マザーズ,サービス業,,,,
6573,アジャイルメディア・ネットワーク,マザーズ,サービス業,,,,
6574,コンヴァノ,マザーズ,サービス業,,,,
6575,ヒューマン・アソシエイツ・ホールディングス,マザーズ,サービス業,,,,
6577,ベストワンドットコム,マザーズ,サービス業,,,,
6578,エヌリンクス,東証JQS,サービス業,,,,
6579,ログリー,マザーズ,サービス業,,,,
6580,ライトアップ,マザーズ,サービス業,,,,
6584,三桜工業,東証1部,輸送用機器,,,,
6586,マキタ,東証1部,機械,,,,
6588,東芝テック,東証1部,電気機器,,,,
6590,芝浦メカトロニクス,東証1部,電気機器,,,,
6591,西芝電機,東証2部,電気機器,,,,
6592,マブチモーター,東証1部,電気機器,,,,
6594,日本電産,東証1部,電気機器,,,,
6615,ユー・エム・シー・エレクトロニクス,東証1部,電気機器,,,,
6616,トレックス・セミコンダクター,東証1部,電気機器,,,,
6617,東光高岳,東証1部,電気機器,,,,
6618,大泉製作所,マザーズ,電気機器,,,,
6619,ダブル・スコープ,東証1部,電気機器,,,,
6620,宮越ホールディングス,東証1部,電気機器,,,,
6622,ダイヘン,東証1部,電気機器,,,,
6623,愛知電機,名証1部,電気機器,,,,
6624,田淵電機,東証1部,電気機器,,,,
6625,ＪＡＬＣＯホールディングス,東証JQS,不動産業,,,,
6626,ＳＥＭＩＴＥＣ,東証JQS,電気機器,,,,
6627,テラプローブ,マザーズ,電気機器,,,,
6628,オンキヨー,東証JQS,電気機器,,,,
6629,テクノホライゾン・ホールディングス,東証JQS,電気機器,,,,
6630,ヤーマン,東証1部,電気機器,,,,
6632,ＪＶＣケンウッド,東証1部,電気機器,,,,
6633,Ｃ＆Ｇシステムズ,東証2部,電気機器,,,,
6634,ネクスグループ,東証JQS,電気機器,,,,
6635,大日光・エンジニアリング,東証JQS,電気機器,,,,
6636,ソルガム・ジャパン・ホールディングス,東証JQS,電気機器,,,,
6637,寺崎電気産業,東証JQS,電気機器,,,,
6638,ミマキエンジニアリング,東証1部,電気機器,,,,
6639,コンテック,東証2部,電気機器,,,,
6640,第一精工,東証1部,電気機器,,,,
6641,日新電機,東証1部,電気機器,,,,
6643,戸上電機製作所,東証2部,電気機器,,,,
6644,大崎電気工業,東証1部,電気機器,,,,
6645,オムロン,東証1部,電気機器,,,,
6647,森尾電機,東証2部,電気機器,,,,
6648,かわでん,東証JQS,電気機器,,,,
6651,日東工業,東証1部,電気機器,,,,
6652,ＩＤＥＣ,東証1部,電気機器,,,,
6653,正興電機製作所,東証2部,電気機器,,,,
6654,不二電機工業,東証1部,電気機器,,,,
6655,東洋電機,名証2部,電気機器,,,,
6656,インスペック,東証2部,電気機器,,,,
6658,シライ電子工業,東証JQS,電気機器,,,,
6659,メディアリンクス,東証JQS,電気機器,,,,
6662,ユビテック,東証JQS,電気機器,,,,
6663,太洋工業,東証JQS,電気機器,,,,
6664,オプトエレクトロニクス,東証JQS,電気機器,,,,
6666,リバーエレテック,東証JQS,電気機器,,,,
6668,アドテック　プラズマ　テクノロジー,東証2部,電気機器,,,,
6670,ＭＣＪ,東証2部,電気機器,,,,
6674,ジーエス・ユアサ　コーポレーション,東証1部,電気機器,,,,
6675,サクサホールディングス,東証1部,電気機器,,,,
6676,メルコホールディングス,東証1部,電気機器,,,,
6677,エスケーエレクトロニクス,東証JQS,電気機器,,,,
6678,テクノメディカ,東証1部,電気機器,,,,
6694,ズーム,東証JQS,電気機器,,,,
6696,トランザス,マザーズ,電気機器,,,,
6697,テックポイント,マザーズ,電気機器,,,,
6698,ヴィスコ・テクノロジーズ,東証JQS,電気機器,,,,
6701,ＮＥＣ,東証1部,電気機器,,,,
6702,富士通,東証1部,電気機器,,,,
6703,ＯＫＩ,東証1部,電気機器,,,,
6704,岩崎通信機,東証1部,電気機器,,,,
6706,電気興業,東証1部,電気機器,,,,
6707,サンケン電気,東証1部,電気機器,,,,
6709,明星電気,東証2部,電気機器,,,,
6715,ナカヨ,東証1部,電気機器,,,,
6718,アイホン,東証1部,電気機器,,,,
6719,富士通コンポーネント,東証2部,電気機器,,,,
6721,ウインテスト,東証2部,電気機器,,,,
6722,エイアンドティー,東証JQS,電気機器,,,,
6723,ルネサスエレクトロニクス,東証1部,電気機器,,,,
6724,セイコーエプソン,東証1部,電気機器,,,,
6727,ワコム,東証1部,電気機器,,,,
6728,アルバック,東証1部,電気機器,,,,
6730,アクセル,東証1部,電気機器,,,,
6731,ピクセラ,東証2部,電気機器,,,,
6734,ニューテック,東証JQS,電気機器,,,,
6736,サン電子,東証JQS,電気機器,,,,
6737,ＥＩＺＯ,東証1部,電気機器,,,,
6740,ジャパンディスプレイ,東証1部,電気機器,,,,
6741,日本信号,東証1部,電気機器,,,,
6742,京三製作所,東証1部,電気機器,,,,
6743,大同信号,東証2部,電気機器,,,,
6744,能美防災,東証1部,電気機器,,,,
6745,ホーチキ,東証1部,電気機器,,,,
6747,ＫＩホールディングス,東証2部,電気機器,,,,
6748,星和電機,東証1部,電気機器,,,,
6750,エレコム,東証1部,電気機器,,,,
6752,パナソニック,東証1部,電気機器,,,,
6753,シャープ,東証1部,電気機器,,,,
6754,アンリツ,東証1部,電気機器,,,,
6755,富士通ゼネラル,東証1部,電気機器,,,,
6757,ＯＳＧコーポレーション,東証JQS,電気機器,,,,
6758,ソニー,東証1部,電気機器,,,,
6762,ＴＤＫ,東証1部,電気機器,,,,
6763,帝国通信工業,東証1部,電気機器,,,,
6768,タムラ製作所,東証1部,電気機器,,,,
6769,ザインエレクトロニクス,東証JQS,電気機器,,,,
6770,アルプス電気,東証1部,電気機器,,,,
6771,池上通信機,東証1部,電気機器,,,,
6772,東京コスモス電機,東証2部,電気機器,,,,
6773,パイオニア,東証1部,電気機器,,,,
6775,ＴＢグループ,東証2部,電気機器,,,,
6776,天昇電気工業,東証2部,化学,,,,
6777,ｓａｎｔｅｃ,東証JQS,電気機器,,,,
6778,アルチザネットワークス,東証2部,電気機器,,,,
6779,日本電波工業,東証1部,電気機器,,,,
6785,鈴木,東証1部,電気機器,,,,
6786,ＲＶＨ,東証2部,サービス業,,,,
6787,メイコー,東証JQS,電気機器,,,,
6788,日本トリム,東証1部,電気機器,,,,
6789,ローランド　ディー．ジー．,東証1部,電気機器,,,,
6794,フォスター電機,東証1部,電気機器,,,,
6796,クラリオン,東証1部,電気機器,,,,
6797,名古屋電機工業,名証2部,電気機器,,,,
6798,ＳＭＫ,東証1部,電気機器,,,,
6800,ヨコオ,東証1部,電気機器,,,,
6803,ティアック,東証1部,電気機器,,,,
6804,ホシデン,東証1部,電気機器,,,,
6806,ヒロセ電機,東証1部,電気機器,,,,
6807,日本航空電子工業,東証1部,電気機器,,,,
6809,ＴＯＡ,東証1部,電気機器,,,,
6810,マクセルホールディングス,東証1部,電気機器,,,,
6814,古野電気,東証1部,電気機器,,,,
6815,ユニデンホールディングス,東証1部,電気機器,,,,
6816,アルパイン,東証1部,電気機器,,,,
6817,スミダコーポレーション,東証1部,電気機器,,,,
6819,伊豆シャボテンリゾート,東証JQS,サービス業,,,,
6820,アイコム,東証1部,電気機器,,,,
6822,大井電気,東証JQS,電気機器,,,,
6823,リオン,東証1部,電気機器,,,,
6824,新コスモス電機,東証JQS,電気機器,,,,
6826,本多通信工業,東証1部,電気機器,,,,
6832,アオイ電子,東証2部,電気機器,,,,
6834,精工技研,東証JQS,電気機器,,,,
6835,アライドテレシスホールディングス,東証2部,電気機器,,,,
6836,ぷらっとホーム,東証2部,電気機器,,,,
6837,京写,東証JQS,電気機器,,,,
6838,多摩川ホールディングス,東証JQS,電気機器,,,,
6839,船井電機,東証1部,電気機器,,,,
6840,ＡＫＩＢＡホールディングス,東証JQS,電気機器,,,,
6841,横河電機,東証1部,電気機器,,,,
6844,新電元工業,東証1部,電気機器,,,,
6845,アズビル,東証1部,電気機器,,,,
6846,中央製作所,名証2部,電気機器,,,,
6848,東亜ディーケーケー,東証1部,電気機器,,,,
6849,日本光電,東証1部,電気機器,,,,
6850,チノー,東証1部,電気機器,,,,
6852,テクノ・セブン,東証JQS,電気機器,,,,
6853,共和電業,東証1部,電気機器,,,,
6855,日本電子材料,東証1部,電気機器,,,,
6856,堀場製作所,東証1部,電気機器,,,,
6857,アドバンテスト,東証1部,電気機器,,,,
6858,小野測器,東証1部,電気機器,,,,
6859,エスペック,東証1部,電気機器,,,,
6861,キーエンス,東証1部,電気機器,,,,
6862,ミナトホールディングス,東証JQS,電気機器,,,,
6863,ニレコ,東証JQS,電気機器,,,,
6864,エヌエフ回路設計ブロック,東証JQS,電気機器,,,,
6866,ＨＩＯＫＩ,東証1部,電気機器,,,,
6867,リーダー電子,東証JQS,電気機器,,,,
6869,シスメックス,東証1部,電気機器,,,,
6870,日本フェンオール,東証2部,電気機器,,,,
6871,日本マイクロニクス,東証1部,電気機器,,,,
6874,協立電機,東証JQS,電気機器,,,,
6875,メガチップス,東証1部,電気機器,,,,
6877,ＯＢＡＲＡ　ＧＲＯＵＰ,東証1部,電気機器,,,,
6879,イマジカ・ロボット　ホールディングス,東証1部,情報・通信,,,,
6881,キョウデン,東証2部,電気機器,,,,
6882,三社電機製作所,東証2部,電気機器,,,,
6888,アクモス,東証JQS,情報・通信,,,,
6889,オーデリック,東証JQS,電気機器,,,,
6890,フェローテックホールディングス,東証JQS,電気機器,,,,
6894,パルステック工業,東証2部,電気機器,,,,
6895,ダイヤモンド電機,東証2部,電気機器,,,,
